symbol,sig_ts,ent_ts,ex_ts,entry,atr,stop_pct,sl,tp,px_pess,exit_pess,px_opt,exit_opt,px_4h,exit_4h,fund_sum,fund_n,fund_ok,gaps_1h,step_size,atr_rank,volratio,mom180,qvol_30d,ambiguous
SOLUSDT,1752465600000,1752480000000,1752508800000,167.22,2.912142857142858,0.01741503921267108,164.30785714285713,178.86857142857144,164.30785714285713,SL,164.30785714285713,SL,164.30785714285713,SL,0.0001,1,True,0,0.01,0.148,1.0295338062825432,0.14441174457600425,3108024621.614793,False
SOLUSDT,1752696000000,1752710400000,1752717600000,173.65,3.7257142857142793,0.021455308296655796,169.92428571428573,188.55285714285714,169.92428571428573,SL,169.92428571428573,SL,169.92428571428573,SL,0.0001,1,True,0,0.01,0.458,1.1800967000803924,0.15245237937213774,3207083917.4539757,False
SOLUSDT,1753056000000,1753070400000,1753149600000,186.71,3.5945714285714274,0.019252163400843163,183.1154285714286,201.08828571428572,201.08828571428572,TP,201.08828571428572,TP,201.08828571428572,TP,0.000329,3,True,0,0.01,0.268,1.0967724940629078,0.3271732177127018,3441057380.8999515,False
SOLUSDT,1753070400000,1753084800000,1753171200000,190.09,3.713571428571427,0.019535858954029286,186.37642857142856,204.9442857142857,198.1,TIME,198.1,TIME,198.1,TIME,0.00022899999999999998,2,True,0,0.01,0.288,1.1036607056917902,0.3525435787975808,3471619194.0726743,False
SOLUSDT,1753084800000,1753099200000,1753185600000,191.58,3.699999999999999,0.0193130806973588,187.88000000000002,206.38,199.94,TIME,199.94,TIME,199.94,TIME,0.000329,3,True,0,0.01,0.276,1.0904802200916328,0.34924994717937885,3501191960.7591944,False
SOLUSDT,1753099200000,1753113600000,1753200000000,196.89,4.233571428571428,0.02150221661116069,192.65642857142856,213.8242857142857,201.85,TIME,201.85,TIME,201.85,TIME,0.000329,3,True,0,0.01,0.45,1.1341301826725796,0.4039791770662484,3550374795.821351,False
SOLUSDT,1753660800000,1753675200000,1753711200000,193.29,3.1585714285714226,0.016341101084233135,190.13142857142856,205.92428571428567,190.13142857142856,SL,190.13142857142856,SL,190.13142857142856,SL,0.0001,1,True,0,0.01,0.068,1.0521135345564667,0.3484721640853914,4061510253.9786606,False
SOLUSDT,1753675200000,1753689600000,1753714800000,192.29,3.086428571428566,0.016050905254711978,189.20357142857142,204.63571428571424,189.20357142857142,SL,189.20357142857142,SL,189.20357142857142,SL,0.0,0,True,0,0.01,0.062,1.0472332919495106,0.3123805623805622,4074620698.396052,False
SOLUSDT,1754553600000,1754568000000,1754586000000,172.76,3.8485714285714283,0.02227698210564615,168.91142857142856,188.1542857142857,168.91142857142856,SL,168.91142857142856,SL,168.91142857142856,SL,4.431e-05,1,True,0,0.01,0.476,1.0897701091541294,0.1426020239433825,4390858254.227522,False
SOLUSDT,1754596800000,1754611200000,1754697600000,175.27,3.4735714285714283,0.01981840262778244,171.79642857142858,189.1642857142857,176.69,TIME,176.69,TIME,176.69,TIME,0.00010662,3,True,0,0.01,0.28,1.0536747163495392,0.15614486443696807,4407525736.62297,False
