symbol,sig_ts,ent_ts,ex_ts,entry,atr,stop_pct,sl,tp,px_pess,exit_pess,px_opt,exit_opt,px_4h,exit_4h,fund_sum,fund_n,fund_ok,gaps_1h,step_size,atr_rank,volratio,mom180,qvol_30d,ambiguous
ZILUSDT,1777852800000,1777867200000,1777878000000,0.0042,5.142857142857144e-05,0.012244897959183678,0.0041485714285714285,0.004405714285714285,0.0041485714285714285,SL,0.0041485714285714285,SL,0.0041485714285714285,SL,5e-05,1,True,0,1.0,0.022,1.0172684273335195,0.08247422680412364,2322020.0478673335,False
ZILUSDT,1777867200000,1777881600000,1777892400000,0.00418,5.42857142857143e-05,0.012987012987012991,0.0041257142857142855,0.004397142857142857,0.0041257142857142855,SL,0.0041257142857142855,SL,0.0041257142857142855,SL,0.0,0,True,0,1.0,0.026,1.006536765317074,0.0692307692307692,2326588.738204333,False
ZILUSDT,1778428800000,1778443200000,1778446800000,0.00445,7.57142857142856e-05,0.017014446227929348,0.004374285714285714,0.004752857142857142,0.004374285714285714,SL,0.004374285714285714,SL,0.004374285714285714,SL,5e-05,1,True,0,1.0,0.174,1.4275984586417336,0.1183879093198994,3419328.6022189995,False
ZKCUSDT,1768723200000,1768737600000,1768744800000,0.117,0.0031571428571428605,0.026984126984127013,0.11384285714285715,0.12962857142857145,0.11384285714285715,SL,0.11384285714285715,SL,0.11384285714285715,SL,0.0,0,True,0,1.0,0.252,1.0799391937224485,0.1770623742454729,11200387.909266666,False
ZKCUSDT,1769126400000,1769140800000,1769227200000,0.1036,0.0029357142857142885,0.02833701047986765,0.1006642857142857,0.11534285714285715,0.1091,TIME,0.1091,TIME,0.1091,TIME,-0.0008863300000000001,5,True,0,1.0,0.356,1.1863158574804693,0.01171875,11287644.622256666,False
ZKCUSDT,1776441600000,1776456000000,1776474000000,0.07851,0.0018028571428571427,0.022963407755154028,0.07670714285714285,0.08572142857142857,0.07670714285714285,SL,0.07670714285714285,SL,0.07670714285714285,SL,0.0001,2,True,0,1.0,0.36,1.0444792794588222,0.0010200178503123603,2367372.351367334,False
ZKPUSDT,1777003200000,1777017600000,1777032000000,0.07523,0.0014707142857142855,0.019549571789369738,0.07375928571428572,0.08111285714285715,0.08111285714285715,TP,0.08111285714285715,TP,0.08111285714285715,TP,0.0,0,True,0,1.0,0.232,1.1425427875867669,0.011020024190297129,2578646.6855809996,False
ZKUSDT,1729339200000,1729353600000,1729440000000,0.13771,0.003808571428571428,0.02765646233803956,0.13390142857142856,0.1529442857142857,0.14945,TIME,0.14945,TIME,0.14945,TIME,0.00030000000000000003,6,True,0,1.0,0.14,1.0001191754500287,0.11271816418875247,38108802.079497665,False
ZKUSDT,1729353600000,1729368000000,1729454400000,0.13917,0.003810714285714283,0.0273817222513062,0.1353592857142857,0.15441285714285713,0.14885,TIME,0.14885,TIME,0.14885,TIME,0.00030000000000000003,6,True,0,1.0,0.126,1.0093548525327725,0.13878887070376433,38256254.567018,False
ZKUSDT,1729368000000,1729382400000,1729468800000,0.14287,0.003947857142857142,0.027632513073823348,0.13892214285714286,0.15866142857142856,0.14893,TIME,0.14893,TIME,0.14893,TIME,0.00030000000000000003,6,True,0,1.0,0.14,1.036729987753319,0.16525285481239793,38472727.68809534,False
ZKUSDT,1729396800000,1729411200000,1729497600000,0.14255,0.004349285714285714,0.03051059778523826,0.1382007142857143,0.15994714285714287,0.145,TIME,0.145,TIME,0.145,TIME,0.00030000000000000003,6,True,0,1.0,0.382,1.0197127526919123,0.1194533888321685,38572207.60569534,False
ZKUSDT,1729425600000,1729440000000,1729494000000,0.14945,0.00465,0.031114084978253593,0.1448,0.16805,0.1448,SL,0.1448,SL,0.1448,SL,0.00015000000000000001,3,True,0,1.0,0.412,1.0016200768860526,0.2182099771763939,38827080.12296267,False
ZKUSDT,1729440000000,1729454400000,1729494000000,0.14885,0.004877857142857142,0.03277028648207687,0.14397214285714288,0.16836142857142858,0.14397214285714288,SL,0.14397214285714288,SL,0.14397214285714288,SL,0.0001,2,True,0,1.0,0.5,1.021275141791062,0.2289654033523243,39089483.95563766,False
ZKUSDT,1730289600000,1730304000000,1730358000000,0.14095,0.004504285714285709,0.03195662088886633,0.13644571428571428,0.15896714285714283,0.13644571428571428,SL,0.13644571428571428,SL,0.13644571428571428,SL,0.0002,4,True,0,1.0,0.466,1.1781887118387235,0.014102748596920511,33861223.15464933,False
ZKUSDT,1730880000000,1730894400000,1730980800000,0.13414,0.004092857142857148,0.0305118319879018,0.13004714285714286,0.1505114285714286,0.13765,TIME,0.13765,TIME,0.13765,TIME,0.00035000000000000005,7,True,0,1.0,0.422,1.0413554298493748,0.03184615384615386,29842197.388883665,False
ZKUSDT,1730908800000,1730923200000,1731009600000,0.13458,0.004222142857142862,0.03137273634375733,0.13035785714285714,0.15146857142857145,0.14065,TIME,0.14065,TIME,0.14065,TIME,0.00035000000000000005,7,True,0,1.0,0.474,1.051558234361382,0.0035045857877862296,29464117.613671996,False
ZKUSDT,1746705600000,1746720000000,1746752400000,0.05807,0.0016207142857142863,0.027909665674432347,0.05644928571428571,0.06455285714285715,0.06455285714285715,TP,0.06455285714285715,TP,0.06455285714285715,TP,0.00015000000000000001,3,True,0,1.0,0.21,1.0811275556748874,0.12684251357641574,14208913.101800334,False
ZKUSDT,1746720000000,1746734400000,1746759600000,0.05994,0.0016828571428571437,0.028075694742361424,0.058257142857142855,0.06667142857142858,0.06667142857142858,TP,0.06667142857142858,TP,0.06667142857142858,TP,0.0001,2,True,0,1.0,0.214,1.02930754773518,0.22165579119086454,14214547.225795332,False
ZKUSDT,1746734400000,1746748800000,1746770400000,0.0635,0.001898571428571429,0.029898762654668173,0.06160142857142857,0.07109428571428572,0.07109428571428572,TP,0.07109428571428572,TP,0.07109428571428572,TP,0.0001,2,True,0,1.0,0.32,1.038119706830222,0.284962558186602,14330140.058233667,False
ZKUSDT,1748923200000,1748937600000,1749024000000,0.05667,0.0018064285714285715,0.03187627618543447,0.05486357142857143,0.06389571428571428,0.05946,TIME,0.05946,TIME,0.05946,TIME,0.00011206000000000001,6,True,0,1.0,0.446,1.0995570772063725,0.0856157824171615,15201729.707103997,False
ZKUSDT,1748937600000,1748952000000,1749038400000,0.05824,0.0019607142857142853,0.03366611067503924,0.05627928571428571,0.06608285714285714,0.05851,TIME,0.05851,TIME,0.05851,TIME,0.00011206000000000001,6,True,0,1.0,0.498,1.1174353131596608,0.1077069457659372,15329850.683581,False
ZKUSDT,1752192000000,1752206400000,1752274800000,0.05859,0.0017142857142857138,0.02925901543413063,0.056875714285714286,0.06544714285714286,0.056875714285714286,SL,0.056875714285714286,SL,0.056875714285714286,SL,0.00025,5,True,0,1.0,0.324,1.0460091861784653,0.01349480968858141,13034899.923162332,False
ZKUSDT,1753617600000,1753632000000,1753718400000,0.05993,0.001723571428571429,0.028759743510285818,0.05820642857142857,0.06682428571428571,0.05895,TIME,0.05895,TIME,0.05895,TIME,0.00035000000000000005,7,True,0,1.0,0.208,1.0000394737659695,0.3402684563758389,14119335.686383665,False
ZKUSDT,1754596800000,1754611200000,1754697600000,0.0555,0.001410714285714285,0.025418275418275404,0.054089285714285715,0.06114285714285714,0.05672,TIME,0.05672,TIME,0.05672,TIME,0.00030000000000000003,6,True,0,1.0,0.12,1.0013600766385637,0.20857827128238626,14860272.233945664,False
ZKUSDT,1754640000000,1754654400000,1754658000000,0.05622,0.0014471428571428571,0.025740712506987853,0.054772857142857144,0.06200857142857143,0.054772857142857144,SL,0.054772857142857144,SL,0.054772857142857144,SL,5e-05,1,True,0,1.0,0.128,1.0303926453844396,0.20872742906276875,14893381.207197,False
ZKUSDT,1754668800000,1754683200000,1754769600000,0.05685,0.001524999999999999,0.026824978012313087,0.055325,0.06294999999999999,0.05978,TIME,0.05978,TIME,0.05978,TIME,0.00035000000000000005,7,True,0,1.0,0.164,1.0685259730295444,0.18110072689511947,14942607.641493332,False
ZKUSDT,1754712000000,1754726400000,1754812800000,0.0587,0.0014942857142857134,0.025456315405208065,0.05720571428571429,0.06467714285714285,0.05731,TIME,0.05731,TIME,0.05731,TIME,0.00025,5,True,0,1.0,0.128,1.109430943122227,0.18537964458804534,14951205.571471334,False
ZKUSDT,1754726400000,1754740800000,1754812800000,0.05903,0.0015021428571428562,0.025447109218073118,0.057527857142857144,0.06503857142857142,0.057527857142857144,SL,0.057527857142857144,SL,0.057527857142857144,SL,0.00025,5,True,0,1.0,0.128,1.114931127476384,0.18988107236444263,15015587.221721001,False
ZKUSDT,1754755200000,1754769600000,1754809200000,0.05978,0.0014821428571428566,0.024793289681212055,0.058297857142857144,0.06570857142857142,0.058297857142857144,SL,0.058297857142857144,SL,0.058297857142857144,SL,0.0001,2,True,0,1.0,0.104,1.0996055345341293,0.13864025899828603,14988600.479468998,False
ZKUSDT,1754769600000,1754784000000,1754812800000,0.05941,0.0015478571428571425,0.02605381489407747,0.057862142857142855,0.06560142857142856,0.057862142857142855,SL,0.057862142857142855,SL,0.057862142857142855,SL,0.0001,2,True,0,1.0,0.15,1.1041997579521834,0.04631912645297631,14896358.598682333,False
ZKUSDT,1759752000000,1759766400000,1759827600000,0.05801,0.0015099999999999998,0.026029994828477846,0.0565,0.06405,0.0565,SL,0.0565,SL,0.0565,SL,0.00025,5,True,0,1.0,0.294,1.067247603440254,0.043712898003237965,11999889.832573334,False
ZKUSDT,1759766400000,1759780800000,1759798800000,0.05982,0.0017514285714285715,0.029278311123847735,0.05806857142857143,0.06682571428571428,0.05806857142857143,SL,0.05806857142857143,SL,0.05806857142857143,SL,0.0001,2,True,0,1.0,0.448,1.090939701052406,0.08077340079508488,12278940.742204333,False
ZKUSDT,1768766400000,1768780800000,1768784400000,0.03337,0.0011214285714285718,0.03360589066312772,0.032248571428571425,0.037855714285714284,0.032248571428571425,SL,0.032248571428571425,SL,0.032248571428571425,SL,-9.96e-06,1,True,0,1.0,0.332,1.0452798437591067,0.23272995936461016,22306276.240295336,False
ZKUSDT,1777737600000,1777752000000,1777755600000,0.01738,0.00033928571428571395,0.019521617622883427,0.017040714285714284,0.018737142857142855,0.017040714285714284,SL,0.017040714285714284,SL,0.017040714285714284,SL,0.0,0,True,0,1.0,0.084,1.2469884378660983,0.033293697978596715,6899764.109581,False
ZKUSDT,1777752000000,1777766400000,1777770000000,0.01715,0.00040999999999999967,0.023906705539358582,0.016739999999999998,0.018789999999999998,0.016739999999999998,SL,0.016739999999999998,SL,0.016739999999999998,SL,5e-05,1,True,0,1.0,0.406,1.2505243352439346,0.019002375296912177,7186265.713761667,False
ZKUSDT,1783411200000,1783425600000,1783436400000,0.01127,0.0003350000000000001,0.029724933451641535,0.010935,0.012610000000000001,0.010935,SL,0.010935,SL,0.010935,SL,-0.0001754,1,True,0,1.0,0.47,1.0625686147952662,0.07333333333333325,5216255.646016333,False
ZROUSDT,1744459200000,1744473600000,1744509600000,2.6958,0.08544999999999996,0.031697455300838326,2.6103500000000004,3.0376,2.6103500000000004,SL,2.6103500000000004,SL,2.6103500000000004,SL,4.128e-05,2,True,0,0.1,0.05,1.0188629258264827,0.5821254621207677,144916067.29269564,False
ZROUSDT,1744473600000,1744488000000,1744520400000,2.6482,0.08851428571428567,0.0334243205627542,2.5596857142857146,3.0022571428571427,2.5596857142857146,SL,2.5596857142857146,SL,2.5596857142857146,SL,1.952e-05,2,True,0,0.1,0.102,1.013009091478713,0.5716320474777448,144937405.9624827,False
ZROUSDT,1752681600000,1752696000000,1752717600000,2.2714,0.07722142857142852,0.03399728298469161,2.1941785714285715,2.580285714285714,2.1941785714285715,SL,2.1941785714285715,SL,2.1941785714285715,SL,-5.717e-05,1,True,0,0.1,0.488,1.0930697913782965,0.12966923650833118,23667348.560286667,False
ZROUSDT,1752696000000,1752710400000,1752724800000,2.2258,0.07522142857142852,0.033795232532765083,2.1505785714285715,2.526685714285714,2.1505785714285715,SL,2.1505785714285715,SL,2.1505785714285715,SL,-0.00032716,2,True,0,0.1,0.48,1.023875989027094,0.1645649102611062,23612585.202152334,False
ZROUSDT,1753084800000,1753099200000,1753117200000,2.3952,0.07645714285714285,0.03192098482679644,2.318742857142857,2.7010285714285716,2.318742857142857,SL,2.318742857142857,SL,2.318742857142857,SL,0.0001,2,True,0,0.1,0.39,1.0847608861500961,0.39661807580174924,24694440.228099998,False
ZROUSDT,1753099200000,1753113600000,1753117200000,2.394,0.0766785714285714,0.032029478458049876,2.3173214285714288,2.7007142857142856,2.3173214285714288,SL,2.3173214285714288,SL,2.3173214285714288,SL,5e-05,1,True,0,0.1,0.404,1.0864448092076997,0.4265625931001611,24811934.08730767,False
