symbol,sig_ts,ent_ts,ex_ts,entry,atr,stop_pct,sl,tp,px_pess,exit_pess,px_opt,exit_opt,px_4h,exit_4h,fund_sum,fund_n,fund_ok,gaps_1h,step_size,atr_rank,volratio,mom180,qvol_30d,ambiguous,fund_abs90,gross_pess,net_pess,R_pess,Rgross_pess,gross_opt,net_opt,R_opt,Rgross_opt,gross_4h,net_4h,R_4h,Rgross_4h,sig_date,hold_h
AAVEUSDT,1752451200000,1752465600000,1752519600000,324.05,8.85714285714287,0.027332642669782,315.1928571428571,359.4785714285715,315.1928571428571,SL,315.1928571428571,SL,315.1928571428571,SL,0.0002,2,True,0,0.1,0.37,1.1598842062424124,0.1303195200223246,333136154.416,False,6.676814814814815e-05,-0.02733264266978208,-0.029532642669782082,-1.0804898387096804,-1.0000000000000029,-0.02733264266978208,-0.029532642669782082,-1.0804898387096804,-1.0000000000000029,-0.02733264266978208,-0.029532642669782082,-1.0804898387096804,-1.0000000000000029,2025-07-14,15.0
AAVEUSDT,1752465600000,1752480000000,1752519600000,324.42,8.462142857142867,0.0260839123887025,315.9578571428572,358.2685714285715,315.9578571428572,SL,315.9578571428572,SL,315.9578571428572,SL,0.0001,1,True,0,0.1,0.296,1.1413620406733531,0.1674524058012738,334384928.2326333,False,6.676814814814815e-05,-0.026083912388702335,-0.028183912388702336,-1.0805093947834832,-0.9999999999999936,-0.026083912388702335,-0.028183912388702336,-1.0805093947834832,-0.9999999999999936,-0.026083912388702335,-0.028183912388702336,-1.0805093947834832,-0.9999999999999936,2025-07-14,11.0
AAVEUSDT,1752480000000,1752494400000,1752519600000,323.83,8.60857142857144,0.0265836130950543,315.22142857142853,358.26428571428573,315.22142857142853,SL,315.22142857142853,SL,315.22142857142853,SL,0.0001,1,True,0,0.1,0.324,1.159416006614498,0.1664925615071502,335607485.84370005,False,6.688270370370371e-05,-0.026583613095054304,-0.028683613095054305,-1.0789960338533024,-1.0000000000000002,-0.026583613095054304,-0.028683613095054305,-1.0789960338533024,-1.0000000000000002,-0.026583613095054304,-0.028683613095054305,-1.0789960338533024,-1.0000000000000002,2025-07-14,7.0
AAVEUSDT,1754712000000,1754726400000,1754812800000,299.48,6.798571428571425,0.0227012536014806,292.68142857142857,326.6742857142857,300.18,TIME,300.18,TIME,300.18,TIME,0.0002,2,True,0,0.1,0.194,1.163655081309614,0.0078753407599367,334980535.97426665,False,6.9339e-05,0.00233738480032053,0.00013738480032052992,0.0060518596343758545,0.10296280731245976,0.00233738480032053,0.00013738480032052992,0.0060518596343758545,0.10296280731245976,0.00233738480032053,0.00013738480032052992,0.0060518596343758545,0.10296280731245976,2025-08-09,24.0
AAVEUSDT,1754726400000,1754740800000,1754827200000,302.44,6.930714285714283,0.0229159975059988,295.50928571428574,330.16285714285715,302.05,TIME,302.05,TIME,302.05,TIME,0.0003,3,True,0,0.1,0.2,1.1848073574620952,0.0267875331024647,334571781.7354999,False,6.946233333333333e-05,-0.0012895119693161483,-0.0035895119693161483,-0.15663782335359872,-0.05627125631247727,-0.0012895119693161483,-0.0035895119693161483,-0.15663782335359872,-0.05627125631247727,-0.0012895119693161483,-0.0035895119693161483,-0.15663782335359872,-0.05627125631247727,2025-08-09,24.0
AAVEUSDT,1754755200000,1754769600000,1754816400000,306.47,7.050714285714288,0.0230062136121456,299.41928571428576,334.6728571428572,299.41928571428576,SL,299.41928571428576,SL,299.41928571428576,SL,0.0002,2,True,0,0.1,0.204,1.1930767150357722,0.0031093509638988,331383505.60186666,False,6.946233333333333e-05,-0.02300621361214561,-0.02520621361214561,-1.0956263397832042,-1.0000000000000004,-0.02300621361214561,-0.02520621361214561,-1.0956263397832042,-1.0000000000000004,-0.02300621361214561,-0.02520621361214561,-1.0956263397832042,-1.0000000000000004,2025-08-09,13.0
AAVEUSDT,1755000000000,1755014400000,1755100800000,313.19,8.451428571428576,0.0269849885738004,304.73857142857145,346.9957142857143,323.25,TIME,323.25,TIME,323.25,TIME,0.00025201,3,True,0,0.1,0.466,1.139473310518292,0.0054899190959289,318442535.639,False,6.936314814814815e-05,0.032121076662728676,0.029869066662728674,1.1068771284094006,1.19033130493577,0.032121076662728676,0.029869066662728674,1.1068771284094006,1.19033130493577,0.032121076662728676,0.029869066662728674,1.1068771284094006,1.19033130493577,2025-08-12,24.0
AAVEUSDT,1755014400000,1755028800000,1755115200000,314.07,8.469285714285718,0.0269662359164699,305.6007142857143,347.94714285714286,326.03,TIME,326.03,TIME,326.03,TIME,0.0003,3,True,0,0.1,0.464,1.108585047173384,0.007184322781359,319690432.2963333,False,6.936314814814815e-05,0.03808068265036457,0.03578068265036457,1.326869747828289,1.4121615923083433,0.03808068265036457,0.03578068265036457,1.326869747828289,1.4121615923083433,0.03808068265036457,0.03578068265036457,1.326869747828289,1.4121615923083433,2025-08-12,24.0
AAVEUSDT,1755028800000,1755043200000,1755129600000,322.15,8.57357142857143,0.0266136005853528,313.5764285714285,356.4442857142857,332.2,TIME,332.2,TIME,332.2,TIME,0.0002,2,True,0,0.1,0.448,1.1142019220996706,0.0543211492522661,320248463.8467001,False,6.919103703703703e-05,0.031196647524445176,0.028996647524445175,1.0895424477214077,1.1722069482629391,0.031196647524445176,0.028996647524445175,1.0895424477214077,1.1722069482629391,0.031196647524445176,0.028996647524445175,1.0895424477214077,1.1722069482629391,2025-08-12,24.0
AAVEUSDT,1757390400000,1757404800000,1757422800000,308.6,5.001428571428574,0.0162068327006758,303.59857142857146,328.6057142857143,303.59857142857146,SL,303.59857142857146,SL,303.59857142857146,SL,0.0,0,True,0,0.1,0.032,1.0212077577643168,0.0280155901262535,294800625.7528666,False,6.648385185185185e-05,-0.0162068327006758,-0.0182068327006758,-1.1234047415024284,-1.0,-0.0162068327006758,-0.0182068327006758,-1.1234047415024284,-1.0,-0.0162068327006758,-0.0182068327006758,-1.1234047415024284,-1.0,2025-09-09,5.0
AAVEUSDT,1757404800000,1757419200000,1757430000000,305.33,5.075714285714286,0.0166236998844341,300.2542857142857,325.6328571428571,300.2542857142857,SL,300.2542857142857,SL,300.2542857142857,SL,0.0,0,True,0,0.1,0.038,1.0034524248492198,0.0108925970070188,294602974.8096,False,6.651462962962964e-05,-0.01662369988443424,-0.01862369988443424,-1.1203101604278165,-1.0000000000000084,-0.01662369988443424,-0.01862369988443424,-1.1203101604278165,-1.0000000000000084,-0.01662369988443424,-0.01862369988443424,-1.1203101604278165,-1.0000000000000084,2025-09-09,3.0
AAVEUSDT,1778284800000,1778299200000,1778320800000,98.14,1.8685714285714283,0.0190398555998719,96.27142857142856,105.61428571428571,96.27142857142856,SL,96.27142857142856,SL,96.27142857142856,SL,0.0001,1,True,0,0.1,0.172,1.0149648019174404,0.0948237394020525,111489920.0978,False,5.459633333333334e-05,-0.01903985559987209,-0.021139855599872092,-1.1102949541284504,-1.00000000000001,-0.01903985559987209,-0.021139855599872092,-1.1102949541284504,-1.00000000000001,-0.01903985559987209,-0.021139855599872092,-1.1102949541284504,-1.00000000000001,2026-05-09,6.0
AAVEUSDT,1778414400000,1778428800000,1778515200000,99.04,2.0800000000000014,0.0210016155088853,96.96,107.36,101.76,TIME,101.76,TIME,101.76,TIME,0.00011018,3,True,0,0.1,0.276,1.1100494635701297,0.0808687111208121,113176783.30713332,False,5.531988888888889e-05,0.02746365105008075,0.025353471050080748,1.207215275384614,1.3076923076923064,0.02746365105008075,0.025353471050080748,1.207215275384614,1.3076923076923064,0.02746365105008075,0.025353471050080748,1.207215275384614,1.3076923076923064,2026-05-10,24.0
AAVEUSDT,1778428800000,1778443200000,1778446800000,102.1,2.32857142857143,0.0228067720721981,99.77142857142856,111.41428571428573,99.77142857142856,SL,99.77142857142856,SL,99.77142857142856,SL,0.0,0,True,0,0.1,0.362,1.1616425889608752,0.0803089620146015,114018380.08043334,False,5.554055555555555e-05,-0.022806772072198167,-0.02480677207219817,-1.0876932515337454,-1.0000000000000029,-0.022806772072198167,-0.02480677207219817,-1.0876932515337454,-1.0000000000000029,-0.022806772072198167,-0.02480677207219817,-1.0876932515337454,-1.0000000000000029,2026-05-10,1.0
AAVEUSDT,1785096000000,1785110400000,1785128400000,101.43,1.99,0.0196194419796904,99.44,109.39,99.44,SL,99.44,SL,99.44,SL,0.0001,1,True,0,0.1,0.292,1.131372941072356,0.0662321278385198,90574021.15396668,False,5.1049888888888885e-05,-0.019619441979690566,-0.021719441979690567,-1.1070366834170942,-1.0000000000000084,-0.019619441979690566,-0.021719441979690567,-1.1070366834170942,-1.0000000000000084,-0.019619441979690566,-0.021719441979690567,-1.1070366834170942,-1.0000000000000084,2026-07-26,5.0
AAVEUSDT,1785110400000,1785124800000,1785193200000,99.85,2.047142857142858,0.0205021818441948,97.80285714285714,108.03857142857144,97.80285714285714,SL,97.80285714285714,SL,97.80285714285714,SL,0.0001949699999999,2,True,0,0.1,0.326,1.1503166021161892,0.0781773026670984,89489004.13059999,False,5.1049888888888885e-05,-0.020502181844194833,-0.022697151844194734,-1.107060312735517,-1.0000000000000018,-0.020502181844194833,-0.022697151844194734,-1.107060312735517,-1.0000000000000018,-0.020502181844194833,-0.022697151844194734,-1.107060312735517,-1.0000000000000018,2026-07-27,19.0
AAVEUSDT,1785124800000,1785139200000,1785164400000,101.85,2.184285714285715,0.0214461042148818,99.66571428571427,110.58714285714284,99.66571428571427,SL,99.66571428571427,SL,99.66571428571427,SL,0.0,0,True,0,0.1,0.386,1.1664003458318355,0.0587379145441315,89063128.91600001,False,5.1349296296296295e-05,-0.02144610421488191,-0.023446104214881913,-1.0932570307390506,-1.000000000000005,-0.02144610421488191,-0.023446104214881913,-1.0932570307390506,-1.000000000000005,-0.02144610421488191,-0.023446104214881913,-1.0932570307390506,-1.000000000000005,2026-07-27,7.0
ACEUSDT,1728115200000,1728129600000,1728147600000,2.174,0.0660785714285715,0.0303949270600604,2.1079214285714283,2.438314285714286,2.1079214285714283,SL,2.1079214285714283,SL,2.1079214285714283,SL,5e-05,1,True,0,0.01,0.212,1.2689985530270071,0.0595574617409102,14294894.3384278,False,5.679140740740741e-05,-0.030394927060060528,-0.03244492706006053,-1.067445465355101,-1.0000000000000042,-0.030394927060060528,-0.03244492706006053,-1.067445465355101,-1.0000000000000042,-0.030394927060060528,-0.03244492706006053,-1.067445465355101,-1.0000000000000042,2024-10-05,5.0
ACEUSDT,1728129600000,1728144000000,1728158400000,2.1481,0.0666285714285714,0.031017443987045,2.0814714285714286,2.414614285714286,2.0814714285714286,SL,2.0814714285714286,SL,2.0814714285714286,SL,-2.289e-05,1,True,0,0.01,0.244,1.252881689334734,0.0605402202360376,14283107.267152466,False,5.679140740740741e-05,-0.03101744398704498,-0.03299455398704498,-1.0637418737928812,-0.9999999999999993,-0.03101744398704498,-0.03299455398704498,-1.0637418737928812,-0.9999999999999993,-0.03101744398704498,-0.03299455398704498,-1.0637418737928812,-0.9999999999999993,2024-10-05,4.0
ACEUSDT,1731153600000,1731168000000,1731254400000,2.1721,0.0698928571428571,0.0321775503627168,2.102207142857143,2.4516714285714287,2.3807,TIME,2.3807,TIME,2.3807,TIME,0.00069137,6,True,0,0.01,0.458,1.1161209172699609,0.1047812817904374,14011840.899979563,False,5.112903703703704e-05,0.0960360941024816,0.0933447241024816,2.900926983262139,2.9845682166581535,0.0960360941024816,0.0933447241024816,2.900926983262139,2.9845682166581535,0.0960360941024816,0.0933447241024816,2.900926983262139,2.9845682166581535,2024-11-09,24.0
ACEUSDT,1731182400000,1731196800000,1731283200000,2.2113,0.0722785714285714,0.032686008876485,2.1390214285714286,2.5004142857142857,2.3193,TIME,2.3193,TIME,2.3193,TIME,0.00081929,5,True,0,0.01,0.496,1.2066194867029292,0.1042800779104031,14071239.429619132,False,5.112903703703704e-05,0.04884004884004889,0.046020758840048887,1.4079650719656136,1.494218796323752,0.04884004884004889,0.046020758840048887,1.4079650719656136,1.494218796323752,0.04884004884004889,0.046020758840048887,1.4079650719656136,1.494218796323752,2024-11-09,24.0
ACEUSDT,1731225600000,1731240000000,1731268800000,2.3705,0.0760857142857141,0.0320969054147708,2.2944142857142857,2.6748428571428566,2.2944142857142857,SL,2.2944142857142857,SL,2.2944142857142857,SL,0.0003503599999999,2,True,0,0.01,0.434,1.2148798872553015,0.1513209013209011,14237271.074264068,False,5.1746444444444445e-05,-0.03209690541477073,-0.034447265414770625,-1.0732269971085189,-0.9999999999999977,-0.03209690541477073,-0.034447265414770625,-1.0732269971085189,-0.9999999999999977,-0.03209690541477073,-0.034447265414770625,-1.0732269971085189,-0.9999999999999977,2024-11-10,8.0
ACEUSDT,1746000000000,1746014400000,1746018000000,0.6677,0.0237357142857142,0.0355484712980594,0.6439642857142857,0.7626428571428571,0.6439642857142857,SL,0.6439642857142857,SL,0.6439642857142857,SL,-7.447e-05,1,True,0,0.01,0.428,1.0743339523599975,0.0987674609695972,8246834.728773267,False,5.659092592592593e-05,-0.03554847129805949,-0.037474001298059494,-1.0541663236051786,-1.0000000000000024,-0.03554847129805949,-0.037474001298059494,-1.0541663236051786,-1.0000000000000024,-0.03554847129805949,-0.037474001298059494,-1.0541663236051786,-1.0000000000000024,2025-04-30,1.0
ACEUSDT,1746820800000,1746835200000,1746864000000,0.7079,0.02465,0.034821302443848,0.6832499999999999,0.8065,0.8065,TP,0.8065,TP,0.8065,TP,0.00015,3,True,0,0.01,0.432,1.0363587706657793,0.3935814136641069,8467655.001535699,False,6.226851851851852e-05,0.13928520977539205,0.13713520977539204,3.9382561866125774,4.000000000000002,0.13928520977539205,0.13713520977539204,3.9382561866125774,4.000000000000002,0.13928520977539205,0.13713520977539204,3.9382561866125774,4.000000000000002,2025-05-09,8.0
ACEUSDT,1748908800000,1748923200000,1749009600000,0.5891,0.0157428571428571,0.026723573489827,0.5733571428571428,0.6520714285714285,0.5953,TIME,0.5953,TIME,0.5953,TIME,0.0002359,6,True,0,0.01,0.096,1.181654142757079,0.0111568829385513,5952379.498138599,False,5.73057037037037e-05,0.010524528942454703,0.008288628942454702,0.31016169845735553,0.3938294010889348,0.010524528942454703,0.008288628942454702,0.31016169845735553,0.3938294010889348,0.010524528942454703,0.008288628942454702,0.31016169845735553,0.3938294010889348,2025-06-03,24.0
ACEUSDT,1748952000000,1748966400000,1749031200000,0.6019,0.0166071428571428,0.0275911992974627,0.5852928571428572,0.6683285714285714,0.5852928571428572,SL,0.5852928571428572,SL,0.5852928571428572,SL,0.00025,5,True,0,0.01,0.15,1.1447719688093232,0.0266120777891503,5884201.919288199,False,5.717274074074074e-05,-0.027591199297462787,-0.02984119929746279,-1.0815477419354873,-1.000000000000003,-0.027591199297462787,-0.02984119929746279,-1.0815477419354873,-1.000000000000003,-0.027591199297462787,-0.02984119929746279,-1.0815477419354873,-1.000000000000003,2025-06-03,18.0
ACEUSDT,1753588800000,1753603200000,1753689600000,0.5906,0.0160928571428571,0.0272483189008756,0.5745071428571429,0.6549714285714286,0.6211,TIME,0.6211,TIME,0.6211,TIME,0.0003,6,True,0,0.01,0.246,1.0325854699601078,0.1964755924650596,7385001.514944367,False,4.90255925925926e-05,0.051642397561801445,0.04934239756180144,1.8108418996893003,1.895250776742119,0.051642397561801445,0.04934239756180144,1.8108418996893003,1.895250776742119,0.051642397561801445,0.04934239756180144,1.8108418996893003,1.895250776742119,2025-07-27,24.0
ACEUSDT,1753603200000,1753617600000,1753704000000,0.5936,0.01625,0.0273753369272237,0.57735,0.6586000000000001,0.6197,TIME,0.6197,TIME,0.6197,TIME,0.0003,6,True,0,0.01,0.262,1.0292357492390252,0.2040154126951936,7403072.947880534,False,4.902559259259259e-05,0.043969002695417814,0.04166900269541781,1.5221366153846172,1.606153846153848,0.043969002695417814,0.04166900269541781,1.5221366153846172,1.606153846153848,0.043969002695417814,0.04166900269541781,1.5221366153846172,1.606153846153848,2025-07-27,24.0
ACEUSDT,1753660800000,1753675200000,1753711200000,0.624,0.0147,0.0235576923076923,0.6093,0.6828000000000001,0.6093,SL,0.6093,SL,0.6093,SL,0.00015,3,True,0,0.01,0.14,1.0518569714373578,0.2486994797919166,7471047.322559433,False,4.931866666666667e-05,-0.023557692307692335,-0.025707692307692338,-1.0912653061224507,-1.0000000000000016,-0.023557692307692335,-0.025707692307692338,-1.0912653061224507,-1.0000000000000016,-0.023557692307692335,-0.025707692307692338,-1.0912653061224507,-1.0000000000000016,2025-07-28,10.0
ACEUSDT,1753675200000,1753689600000,1753711200000,0.6211,0.0146285714285714,0.0235526830278078,0.6064714285714286,0.6796142857142857,0.6064714285714286,SL,0.6064714285714286,SL,0.6064714285714286,SL,5e-05,1,True,0,0.01,0.14,1.058932252107765,0.2470895222802087,7494549.409802334,False,4.9465407407407406e-05,-0.023552683027807775,-0.025602683027807778,-1.0870389160156242,-0.999999999999999,-0.023552683027807775,-0.025602683027807778,-1.0870389160156242,-0.999999999999999,-0.023552683027807775,-0.025602683027807778,-1.0870389160156242,-0.999999999999999,2025-07-28,6.0
ACEUSDT,1754654400000,1754668800000,1754755200000,0.5656,0.0164928571428571,0.0291599312992524,0.5491071428571428,0.6315714285714287,0.6002,TIME,0.6002,TIME,0.6002,TIME,0.00025,5,True,0,0.01,0.378,1.0091249235616544,0.1405808793868495,8163144.422119668,False,4.902059259259259e-05,0.06117397454031104,0.058923974540311036,2.020717193590292,2.0978778692074425,0.06117397454031104,0.058923974540311036,2.020717193590292,2.0978778692074425,0.06117397454031104,0.058923974540311036,2.020717193590292,2.0978778692074425,2025-08-08,24.0
ACEUSDT,1754697600000,1754712000000,1754798400000,0.5825,0.0142714285714285,0.0245003065603924,0.5682285714285714,0.6395857142857143,0.6099,TIME,0.6099,TIME,0.6099,TIME,0.0003,6,True,0,0.01,0.188,1.0391248527075585,0.1678363745738922,8149824.856129767,False,4.902059259259259e-05,0.047038626609442025,0.04473862660944202,1.8260435435435418,1.9199199199199184,0.047038626609442025,0.04473862660944202,1.8260435435435418,1.9199199199199184,0.047038626609442025,0.04473862660944202,1.8260435435435418,1.9199199199199184,2025-08-09,24.0
ACEUSDT,1754712000000,1754726400000,1754812800000,0.6029,0.0152,0.0252114778570243,0.5877,0.6637000000000001,0.5877,SL,0.5877,SL,0.5877,SL,0.00025,5,True,0,0.01,0.204,1.0780669143631465,0.2146311970979444,8157043.066181266,False,4.902059259259259e-05,-0.025211477857024378,-0.02746147785702438,-1.089245065789477,-1.000000000000003,-0.025211477857024378,-0.02746147785702438,-1.089245065789477,-1.000000000000003,-0.025211477857024378,-0.02746147785702438,-1.089245065789477,-1.000000000000003,2025-08-09,24.0
ACEUSDT,1754726400000,1754740800000,1754812800000,0.6008,0.0150357142857142,0.0250261556020544,0.5857642857142857,0.6609428571428572,0.5857642857142857,SL,0.5857642857142857,SL,0.5857642857142857,SL,0.00025,5,True,0,0.01,0.198,1.0816642760215944,0.201079352388567,8168150.584805033,False,4.902059259259259e-05,-0.025026155602054345,-0.027276155602054347,-1.0899059382422782,-0.9999999999999978,-0.025026155602054345,-0.027276155602054347,-1.0899059382422782,-0.9999999999999978,-0.025026155602054345,-0.027276155602054347,-1.0899059382422782,-0.9999999999999978,2025-08-09,20.0
ACEUSDT,1754740800000,1754755200000,1754812800000,0.6002,0.0149785714285714,0.0249559670585995,0.5852214285714286,0.6601142857142857,0.5852214285714286,SL,0.5852214285714286,SL,0.5852214285714286,SL,0.0002,4,True,0,0.01,0.194,1.0868008477437303,0.2069173537100339,8165605.219730433,False,4.902059259259259e-05,-0.024955967058599482,-0.027155967058599483,-1.088155269432522,-0.9999999999999993,-0.024955967058599482,-0.027155967058599483,-1.088155269432522,-0.9999999999999993,-0.024955967058599482,-0.027155967058599483,-1.088155269432522,-0.9999999999999993,2025-08-09,16.0
ACEUSDT,1754769600000,1754784000000,1754812800000,0.6027,0.0137857142857142,0.0228732608025788,0.5889142857142857,0.6578428571428572,0.5889142857142857,SL,0.5889142857142857,SL,0.5889142857142857,SL,0.0001,2,True,0,0.01,0.15,1.1074023027959674,0.1282771535580524,8158762.833098634,False,4.902059259259259e-05,-0.0228732608025789,-0.0249732608025789,-1.0918102590673622,-1.0000000000000042,-0.0228732608025789,-0.0249732608025789,-1.0918102590673622,-1.0000000000000042,-0.0228732608025789,-0.0249732608025789,-1.0918102590673622,-1.0000000000000042,2025-08-09,8.0
ACEUSDT,1755892800000,1755907200000,1755921600000,0.5897,0.0149357142857142,0.0253276484410959,0.5747642857142857,0.6494428571428572,0.5747642857142857,SL,0.5747642857142857,SL,0.5747642857142857,SL,0.0001,2,True,0,0.01,0.254,1.0185502832365427,0.0220142139018895,3950765.967212867,False,5.029655555555556e-05,-0.025327648441095918,-0.02742764844109592,-1.0829133428981357,-1.0000000000000007,-0.025327648441095918,-0.02742764844109592,-1.0829133428981357,-1.0000000000000007,-0.025327648441095918,-0.02742764844109592,-1.0829133428981357,-1.0000000000000007,2025-08-22,4.0
ACEUSDT,1768161600000,1768176000000,1768194000000,0.2942,0.0072928571428571,0.0247887734291541,0.2869071428571428,0.3233714285714286,0.2869071428571428,SL,0.2869071428571428,SL,0.2869071428571428,SL,-0.00033471,2,True,0,0.01,0.12,1.0469538416198354,0.2095316351684468,11176359.910343569,False,0.0001761982592592,-0.02478877342915431,-0.026454063429154313,-1.0671792012928587,-1.0000000000000084,-0.02478877342915431,-0.026454063429154313,-1.0671792012928587,-1.0000000000000084,-0.02478877342915431,-0.026454063429154313,-1.0671792012928587,-1.0000000000000084,2026-01-11,5.0
ACEUSDT,1768176000000,1768190400000,1768269600000,0.2913,0.0079357142857142,0.0272424108675395,0.2833642857142857,0.3230428571428571,0.2833642857142857,SL,0.2833642857142857,SL,0.2833642857142857,SL,-0.00140502,6,True,0,0.01,0.232,1.051339864059495,0.1895424836601309,11229470.544052932,False,0.000175669037037,-0.027242410867539757,-0.02783739086753976,-1.0218402109451041,-1.0000000000000093,-0.027242410867539757,-0.02783739086753976,-1.0218402109451041,-1.0000000000000093,-0.027242410867539757,-0.02783739086753976,-1.0218402109451041,-1.0000000000000093,2026-01-12,22.0
ACEUSDT,1768680000000,1768694400000,1768701600000,0.2915,0.0105285714285714,0.0361185983827493,0.2809714285714285,0.3336142857142857,0.2809714285714285,SL,0.2809714285714285,SL,0.2809714285714285,SL,1.064e-05,1,True,0,0.01,0.448,1.2319782682006737,0.2662901824500434,6974503.133441033,False,0.0001732967037037,-0.036118598382749556,-0.03812923838274956,-1.0556677194029922,-1.000000000000007,-0.036118598382749556,-0.03812923838274956,-1.0556677194029922,-1.000000000000007,-0.036118598382749556,-0.03812923838274956,-1.0556677194029922,-1.000000000000007,2026-01-17,2.0
ACHUSDT,1727395200000,1727409600000,1727496000000,0.021257,0.0005447142857142,0.0256251722121788,0.0207122857142857,0.0234358571428571,0.021805,TIME,0.021805,TIME,0.021805,TIME,0.0003,3,True,0,1.0,0.356,1.0128624671674538,0.1623468941382329,6218637.737372465,False,8.571618518518518e-05,0.025779743143435008,0.023479743143435004,0.9162765014424316,1.006031995803827,0.025779743143435008,0.023479743143435004,0.9162765014424316,1.006031995803827,0.025779743143435008,0.023479743143435004,0.9162765014424316,1.006031995803827,2024-09-27,24.0
ACHUSDT,1727409600000,1727424000000,1727510400000,0.021483,0.0005767857142857,0.0268484715489323,0.0209062142857142,0.0237901428571428,0.021329,TIME,0.021329,TIME,0.021329,TIME,0.0002,2,True,0,1.0,0.42,1.011978237787949,0.1986943421493137,6350816.746582232,False,8.571618518518518e-05,-0.007168458781361964,-0.009368458781361964,-0.34893825386996846,-0.26699690402476695,-0.007168458781361964,-0.009368458781361964,-0.34893825386996846,-0.26699690402476695,-0.007168458781361964,-0.009368458781361964,-0.34893825386996846,-0.26699690402476695,2024-09-27,24.0
ACHUSDT,1728244800000,1728259200000,1728345600000,0.019726,0.0004781428571428,0.0242392201735201,0.0192478571428571,0.0216385714285714,0.019533,TIME,0.019533,TIME,0.019533,TIME,0.00028751,3,True,0,1.0,0.232,1.120579170171519,0.2208266303675288,9887701.8908044,False,8.290377777777779e-05,-0.009784041366724283,-0.012071551366724283,-0.4980173157514255,-0.40364505527338557,-0.009784041366724283,-0.012071551366724283,-0.4980173157514255,-0.40364505527338557,-0.009784041366724283,-0.012071551366724283,-0.4980173157514255,-0.40364505527338557,2024-10-06,24.0
ACHUSDT,1746100800000,1746115200000,1746201600000,0.027503,0.0010187142857142,0.0370401151043263,0.0264842857142857,0.0315778571428571,0.027167,TIME,0.027167,TIME,0.027167,TIME,9.946e-05,3,True,0,1.0,0.442,1.0996610326617295,0.2342621259029926,29779719.918065906,False,0.0002625775925925,-0.012216849071010394,-0.014316309071010395,-0.38650822306268273,-0.32982751367269536,-0.012216849071010394,-0.014316309071010395,-0.38650822306268273,-0.32982751367269536,-0.012216849071010394,-0.014316309071010395,-0.38650822306268273,-0.32982751367269536,2025-05-01,24.0
ACHUSDT,1758211200000,1758225600000,1758254400000,0.020556,0.0003574285714285,0.017388041030773,0.0201985714285714,0.0219857142857142,0.0201985714285714,SL,0.0201985714285714,SL,0.0201985714285714,SL,0.0001,1,True,0,1.0,0.088,1.1379122671598243,0.0290348418101722,12881740.176328868,False,9.43067777777778e-05,-0.017388041030774626,-0.019488041030774627,-1.1207726618705978,-1.0000000000000935,-0.017388041030774626,-0.019488041030774627,-1.1207726618705978,-1.0000000000000935,-0.017388041030774626,-0.019488041030774627,-1.1207726618705978,-1.0000000000000935,2025-09-18,8.0
ACHUSDT,1758225600000,1758240000000,1758254400000,0.020528,0.0003440714285714,0.0167610789444382,0.0201839285714285,0.0219042857142857,0.0201839285714285,SL,0.0201839285714285,SL,0.0201839285714285,SL,0.0,0,True,0,1.0,0.066,1.126399473772815,0.0329073160913757,12875155.219049037,False,9.43067777777778e-05,-0.0167610789444419,-0.0187610789444419,-1.1193240606188635,-1.0000000000002207,-0.0167610789444419,-0.0187610789444419,-1.1193240606188635,-1.0000000000002207,-0.0167610789444419,-0.0187610789444419,-1.1193240606188635,-1.0000000000002207,2025-09-18,4.0
ACHUSDT,1758240000000,1758254400000,1758283200000,0.020254,0.0003756428571428,0.0185466010241363,0.0198783571428571,0.0217565714285714,0.0198783571428571,SL,0.0198783571428571,SL,0.0198783571428571,SL,0.0001,1,True,0,1.0,0.15,1.1245663312181824,0.0086151088093222,12879246.429082269,False,9.435207407407408e-05,-0.01854660102413852,-0.02064660102413852,-1.1132282943526584,-1.0000000000001197,-0.01854660102413852,-0.02064660102413852,-1.1132282943526584,-1.0000000000001197,-0.01854660102413852,-0.02064660102413852,-1.1132282943526584,-1.0000000000001197,2025-09-19,8.0
ACHUSDT,1767700800000,1767715200000,1767718800000,0.009154,0.0002236428571428,0.0244311620212865,0.0089303571428571,0.0100485714285714,0.0089303571428571,SL,0.0089303571428571,SL,0.0089303571428571,SL,0.0,0,True,0,1.0,0.404,1.228109125953873,0.0392780111249857,4109529.3257954,False,0.0001381851851851,-0.024431162021291364,-0.026431162021291366,-1.0818626636859228,-1.0000000000001992,-0.024431162021291364,-0.026431162021291366,-1.0818626636859228,-1.0000000000001992,-0.024431162021291364,-0.026431162021291366,-1.0818626636859228,-1.0000000000001992,2026-01-06,1.0
ACTUSDT,1748894400000,1748908800000,1748923200000,0.05383,0.0016171428571428,0.0300416655608927,0.0522128571428571,0.0602985714285714,0.0522128571428571,SL,0.0522128571428571,SL,0.0522128571428571,SL,0.0,0,True,0,1.0,0.328,1.2709417054074943,0.0629812438302073,50335765.325773336,False,5.124374074074074e-05,-0.030041665560893605,-0.032041665560893606,-1.0665742049470268,-1.0000000000000302,-0.030041665560893605,-0.032041665560893606,-1.0665742049470268,-1.0000000000000302,-0.030041665560893605,-0.032041665560893606,-1.0665742049470268,-1.0000000000000302,2025-06-02,4.0
